"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","demand_level","hour"
1,0,1,1,7.38,7.575,43,22.0028,52,0,10
1,0,1,1,7.38,6.82,43,30.0026,64,0,11
1,0,1,1,8.2,9.09,40,23.9994,69,0,12
1,0,1,1,8.2,8.335,40,27.9993,51,0,13
1,0,1,1,9.02,9.85,37,26.0027,47,0,14
1,0,1,1,9.02,9.85,37,22.0028,60,0,15
1,0,1,1,9.02,10.605,37,16.9979,78,0,16
1,0,1,1,8.2,9.85,40,12.998,175,0,17
1,0,1,1,8.2,10.605,40,11.0014,147,0,18
1,0,1,1,8.2,12.88,40,0,96,0,19
1,0,1,1,8.2,11.365,47,6.0032,109,0,20
1,0,1,1,7.38,10.605,55,7.0015,54,0,21
1,0,1,1,7.38,10.605,51,6.0032,41,0,22
1,0,1,1,8.2,11.365,47,7.0015,38,0,23
1,0,1,2,8.2,12.88,44,0,13,0,0
1,0,1,2,6.56,11.365,59,0,7,0,1
1,0,1,2,5.74,8.335,63,7.0015,1,0,2
1,0,1,2,5.74,8.335,63,7.0015,1,0,3
1,0,1,2,5.74,7.575,63,8.9981,7,0,5
1,0,1,2,6.56,11.365,55,0,28,0,6
1,0,1,1,5.74,10.605,59,0,87,0,7
1,0,1,1,5.74,7.575,74,8.9981,220,0,8
1,0,1,2,6.56,9.09,80,8.9981,127,0,9
1,0,1,2,8.2,10.605,51,8.9981,51,0,10
1,0,1,1,9.02,11.365,51,11.0014,64,0,11
1,0,1,2,9.84,12.12,48,11.0014,86,0,12
1,0,1,2,10.66,12.88,50,15.0013,82,0,13
1,0,1,2,11.48,13.635,45,11.0014,91,0,14
1,0,1,2,11.48,13.635,48,16.9979,90,0,15
1,0,1,2,12.3,14.395,42,15.0013,99,0,16
1,0,1,2,10.66,13.635,56,8.9981,205,0,17
1,0,1,2,9.84,12.88,60,7.0015,155,0,18
1,0,1,2,9.84,12.12,65,8.9981,103,0,19
1,0,1,2,9.84,12.12,65,11.0014,71,0,20
1,0,1,2,9.84,12.12,70,11.0014,43,0,21
1,0,1,2,9.84,12.12,65,11.0014,46,0,22
1,0,1,2,9.84,12.12,70,8.9981,31,0,23
1,0,0,2,9.84,12.12,70,11.0014,39,0,0
1,0,0,2,9.84,12.12,65,11.0014,18,0,1
1,0,0,2,9.84,12.12,75,11.0014,17,0,2
1,0,0,2,9.84,12.12,75,11.0014,11,0,3
1,0,0,3,9.02,11.365,93,8.9981,8,0,4
1,0,0,3,8.2,11.365,100,6.0032,9,0,5
1,0,0,3,8.2,12.88,100,0,4,0,6
1,0,0,3,9.02,12.88,93,6.0032,4,0,7
1,0,0,3,8.2,11.365,100,6.0032,10,0,8
1,0,0,3,8.2,11.365,100,6.0032,20,0,9
1,0,0,3,8.2,10.605,100,8.9981,34,0,10
1,0,0,3,9.02,11.365,100,8.9981,47,0,11
1,0,0,3,9.02,11.365,100,11.0014,52,0,12
1,0,0,3,9.02,11.365,100,11.0014,72,0,13
1,0,0,3,9.02,13.635,100,0,55,0,14
1,0,0,3,9.02,13.635,100,0,60,0,15
1,0,0,3,9.02,11.365,100,8.9981,71,0,16
1,0,0,2,9.84,10.605,100,19.0012,78,0,17
1,0,0,2,11.48,12.12,93,30.0026,83,0,18
1,0,0,2,11.48,12.12,93,30.0026,84,0,19
1,0,0,1,12.3,14.395,87,16.9979,69,0,20
1,0,0,1,10.66,12.88,100,12.998,56,0,21
1,0,0,1,10.66,13.635,93,8.9981,45,0,22
1,0,0,1,10.66,12.88,93,15.0013,59,0,23
1,0,0,1,10.66,12.88,70,12.998,39,0,0
1,0,0,1,10.66,11.365,65,27.9993,44,0,1
1,0,0,1,10.66,11.365,60,22.0028,20,0,2
1,0,0,1,10.66,14.395,60,6.0032,13,0,3
1,0,0,1,10.66,11.365,60,23.9994,2,0,4
1,0,0,1,10.66,12.88,60,15.0013,1,0,5
1,0,0,1,10.66,12.88,60,15.0013,1,0,6
1,0,0,1,9.84,12.12,65,11.0014,8,0,7
1,0,0,1,9.84,12.88,65,7.0015,23,0,8
1,0,0,1,11.48,14.395,56,7.0015,45,0,9
1,0,0,1,12.3,14.395,52,16.9979,89,0,10
1,0,0,1,13.12,15.15,49,16.9979,117,0,11
1,0,0,1,13.94,16.665,46,0,174,0,12
1,0,0,1,13.94,18.18,46,0,182,0,13
1,0,0,1,13.94,17.425,46,6.0032,161,0,14
1,0,0,1,13.94,17.425,46,6.0032,182,0,15
1,0,0,1,13.94,17.425,49,7.0015,157,0,16
1,0,0,1,13.94,18.18,46,0,121,0,17
1,0,0,1,12.3,15.15,56,11.0014,78,0,18
1,0,0,1,11.48,14.395,61,8.9981,21,0,19
1,0,0,1,11.48,14.395,61,7.0015,26,0,20
1,0,0,1,10.66,15.15,60,0,27,0,21
1,0,0,1,10.66,15.15,60,0,62,0,22
1,0,0,1,9.84,14.395,65,0,30,0,23
1,0,1,1,9.84,14.395,65,0,15,0,0
1,0,1,1,9.02,13.635,75,0,5,0,1
1,0,1,1,8.2,12.88,80,0,3,0,2
1,0,1,1,8.2,12.88,86,0,1,0,3
1,0,1,1,8.2,12.88,86,0,2,0,4
1,0,1,1,8.2,12.88,86,0,10,0,5
1,0,1,1,7.38,12.12,93,0,30,0,6
1,0,1,1,7.38,12.12,86,0,95,0,7
1,0,1,2,6.56,11.365,100,0,230,0,8
1,0,1,1,9.02,13.635,80,0,118,0,9
1,0,1,1,9.84,12.88,75,7.0015,55,0,10
1,0,1,1,12.3,15.91,65,6.0032,47,0,11
1,0,1,2,13.12,17.425,62,0,66,0,12
1,0,1,2,14.76,18.18,57,6.0032,64,0,13
1,0,1,2,14.76,18.18,57,6.0032,60,0,14
1,0,1,2,15.58,19.695,54,6.0032,50,0,15
1,0,1,2,14.76,17.425,57,8.9981,114,0,16
1,0,1,2,13.12,15.91,70,11.0014,216,0,17
1,0,1,2,13.94,16.665,66,8.9981,175,0,18
1,0,1,2,13.12,17.425,70,0,128,0,19
1,0,1,2,13.12,16.665,70,7.0015,88,0,20
1,0,1,1,13.12,17.425,70,0,78,0,21
1,0,1,1,11.48,15.15,81,6.0032,37,0,22
1,0,1,2,12.3,16.665,81,0,25,0,23
1,0,1,2,11.48,15.91,87,0,10,0,0
1,0,1,2,11.48,15.91,87,0,4,0,1
1,0,1,2,10.66,13.635,93,7.0015,2,0,2
1,0,1,3,11.48,13.635,93,11.0014,1,0,3
1,0,1,1,10.66,12.88,93,11.0014,3,0,4
1,0,1,1,10.66,11.365,81,22.0028,2,0,5
1,0,1,1,10.66,11.365,70,22.0028,39,0,6
1,0,1,1,9.84,9.85,65,27.9993,100,0,7
1,0,1,1,9.84,9.85,56,32.9975,243,0,8
1,0,1,1,9.84,9.85,52,32.9975,135,0,9
1,0,1,1,9.02,9.09,47,36.9974,48,0,10
1,0,1,1,9.02,9.09,47,31.0009,50,0,11
1,0,1,1,9.84,9.85,38,32.9975,65,0,12
1,0,1,2,9.84,9.85,32,30.0026,50,0,13
1,0,1,1,9.02,9.85,37,27.9993,64,0,14
1,0,1,1,9.02,9.85,35,26.0027,51,0,15
1,0,1,1,9.02,9.09,35,35.0008,83,0,16
1,0,1,1,9.02,9.09,32,39.0007,176,0,17
1,0,1,1,8.2,9.09,32,26.0027,152,0,18
1,0,1,1,6.56,6.06,40,31.0009,101,0,19
1,0,1,1,6.56,6.82,40,22.0028,56,0,20
1,0,1,1,5.74,5.305,33,31.0009,54,0,21
1,0,1,1,4.92,5.305,33,23.9994,29,0,22
1,0,1,1,4.92,5.305,33,22.0028,12,0,23
1,0,1,1,4.1,3.79,36,23.9994,17,0,0
1,0,1,1,4.1,5.305,36,15.0013,7,0,1
1,0,1,1,3.28,3.79,38,19.0012,3,0,2
1,0,1,1,2.46,3.79,45,8.9981,2,0,3
1,0,1,1,2.46,5.305,45,7.0015,7,0,5
1,0,1,1,2.46,7.575,45,0,43,0,6
1,0,1,1,2.46,5.305,49,7.0015,99,0,7
1,0,1,1,4.1,6.82,42,0,199,0,8
1,0,1,1,4.92,6.82,39,11.0014,123,0,9
1,0,1,1,5.74,9.09,36,0,59,0,10
1,0,1,2,5.74,7.575,43,11.0014,41,0,11
1,0,1,2,7.38,9.09,40,15.0013,61,0,12
1,0,1,1,7.38,8.335,40,16.9979,69,0,13
1,0,1,1,8.2,9.09,34,19.9995,58,0,14
1,0,1,2,8.2,9.09,34,19.0012,64,0,15
1,0,1,2,8.2,9.85,37,16.9979,79,0,16
1,0,1,2,8.2,9.85,34,16.9979,166,0,17
1,0,1,2,7.38,8.335,47,19.9995,170,0,18
1,0,1,3,5.74,6.06,86,16.9979,88,0,19
1,0,1,3,5.74,7.575,86,11.0014,84,0,20
1,0,1,2,5.74,7.575,86,11.0014,83,0,21
1,0,1,3,6.56,8.335,80,11.0014,46,0,22
1,0,1,3,6.56,7.575,80,12.998,37,0,23
1,0,1,3,5.74,6.82,86,12.998,16,0,0
1,0,1,3,5.74,7.575,80,8.9981,7,0,1
1,0,1,3,5.74,7.575,80,8.9981,3,0,2
1,0,1,2,5.74,6.82,59,15.0013,1,0,4
1,0,1,2,4.92,6.06,50,15.0013,6,0,5
1,0,1,2,4.92,6.06,54,19.0012,26,0,6
1,0,1,1,4.1,3.79,50,27.9993,99,0,7
1,0,1,1,4.1,3.79,49,22.0028,178,0,8
1,0,1,1,4.92,5.305,42,23.9994,122,0,9
1,0,1,1,4.92,5.305,42,19.9995,35,0,10
1,0,1,1,5.74,6.06,39,23.9994,45,0,11
1,0,1,1,6.56,6.82,34,26.0027,69,0,12
1,0,1,1,7.38,8.335,29,19.9995,62,0,13
1,0,1,1,8.2,9.09,27,19.0012,48,0,14
1,0,1,1,8.2,9.85,25,16.9979,50,0,15
1,0,1,1,8.2,9.09,27,19.9995,80,0,16
1,0,1,1,7.38,9.09,26,12.998,165,0,17
1,0,1,1,6.56,9.09,28,8.9981,160,0,18
1,0,1,1,5.74,8.335,28,7.0015,112,0,19
1,0,1,1,5.74,9.09,31,6.0032,97,0,20
1,0,1,1,5.74,10.605,39,0,72,0,21
1,0,1,1,4.92,9.85,39,0,51,0,22
1,0,1,1,4.92,7.575,42,7.0015,34,0,23
1,0,1,1,4.1,6.82,49,7.0015,14,0,0
1,0,1,1,4.1,6.82,54,6.0032,7,0,1
1,0,1,1,4.1,6.82,54,6.0032,3,0,2
1,0,1,1,3.28,6.06,63,6.0032,4,0,5
1,0,1,1,4.1,9.09,68,0,24,0,6
1,0,1,1,3.28,8.335,73,0,74,0,7
1,0,1,1,4.1,6.06,74,11.0014,216,0,8
1,0,1,1,4.92,6.06,74,15.0013,140,0,9
1,0,1,1,5.74,6.82,69,12.998,44,0,10
1,0,1,1,9.02,11.365,47,8.9981,64,0,11
1,0,1,1,9.02,11.365,47,8.9981,71,0,12
1,0,1,1,9.84,11.365,35,12.998,110,0,13
1,0,1,1,12.3,14.395,26,16.9979,84,0,14
1,0,1,1,13.12,15.91,21,11.0014,74,0,15
1,0,1,1,12.3,14.395,28,12.998,125,0,16
1,0,1,1,12.3,16.665,24,0,211,0,17
1,0,1,1,11.48,15.91,28,0,174,0,18
1,0,1,1,10.66,15.15,33,0,101,0,19
1,0,1,1,9.02,11.365,55,8.9981,63,0,20
1,0,1,1,8.2,10.605,59,8.9981,47,0,21
1,0,1,1,8.2,11.365,64,6.0032,43,0,22
1,0,1,1,7.38,12.12,69,0,53,0,23
1,0,0,1,6.56,9.85,69,6.0032,30,0,0
1,0,0,1,5.74,10.605,86,0,24,0,1
1,0,0,1,5.74,10.605,80,0,15,0,2
1,0,0,1,4.92,9.85,80,0,10,0,3
1,0,0,1,4.92,8.335,74,6.0032,4,0,4
1,0,0,1,4.92,8.335,74,6.0032,1,0,5
1,0,0,1,4.92,6.82,93,12.998,2,0,6
1,0,0,1,4.92,7.575,80,7.0015,11,0,7
1,0,0,1,5.74,7.575,86,8.9981,30,0,8
1,0,0,1,6.56,9.09,64,8.9981,43,0,9
1,0,0,1,9.02,10.605,41,16.9979,84,0,10
1,0,0,1,12.3,13.635,28,22.0028,114,0,11
1,0,0,1,12.3,13.635,39,31.0009,120,0,12
1,0,0,1,12.3,13.635,39,27.9993,135,0,13
1,0,0,1,13.94,15.91,31,19.0012,120,0,14
1,0,0,1,13.94,15.15,29,27.9993,174,0,15
1,0,0,1,13.94,15.15,29,27.9993,145,0,16
1,0,0,1,13.12,14.395,31,35.0008,137,0,17
1,0,0,1,11.48,12.88,38,22.0028,64,0,18
1,0,0,1,11.48,13.635,38,11.0014,41,0,19
1,0,0,1,10.66,12.88,41,15.0013,40,0,20
1,0,0,1,10.66,15.15,41,0,51,0,21
1,0,0,1,9.84,12.88,44,6.0032,45,0,22
1,0,0,1,9.02,11.365,51,8.9981,32,0,23
1,0,0,1,8.2,11.365,64,7.0015,39,0,0
1,0,0,1,8.2,11.365,59,6.0032,24,0,1
1,0,0,2,8.2,11.365,75,6.0032,20,0,2
1,0,0,2,8.2,11.365,69,7.0015,12,0,3
1,0,0,2,8.2,10.605,69,11.0014,2,0,4
1,0,0,2,8.2,10.605,69,8.9981,5,0,6
1,0,0,2,9.02,13.635,55,0,3,0,7
1,0,0,2,9.02,11.365,64,12.998,12,0,8
1,0,0,2,9.84,11.365,60,15.0013,47,0,9
1,0,0,1,12.3,13.635,45,22.0028,105,0,10
1,0,0,1,13.12,14.395,39,30.0026,112,0,11
1,0,0,1,14.76,15.91,32,31.0009,152,0,12
1,0,0,1,15.58,19.695,29,23.9994,154,0,13
1,0,0,2,16.4,20.455,30,27.9993,161,0,14
1,0,0,2,16.4,20.455,30,19.9995,162,0,15
1,0,0,2,17.22,21.21,28,22.0028,134,0,16
1,0,0,1,17.22,21.21,28,22.0028,125,0,17
1,0,0,1,16.4,20.455,32,19.9995,95,0,18
1,0,0,1,16.4,20.455,35,19.0012,61,0,19
1,0,0,1,16.4,20.455,35,22.0028,47,0,20
1,0,0,1,16.4,20.455,35,23.9994,51,0,21
1,0,0,1,16.4,20.455,35,19.9995,36,0,22
1,0,0,1,16.4,20.455,35,23.9994,30,0,23
1,0,1,1,15.58,19.695,37,23.9994,11,0,0
1,0,1,1,15.58,19.695,37,23.9994,7,0,1
1,0,1,1,14.76,16.665,40,19.9995,2,0,2
1,0,1,1,13.94,15.91,46,15.0013,2,0,3
1,0,1,1,13.12,15.15,53,19.0012,2,0,4
1,0,1,1,13.12,15.15,53,19.0012,3,0,5
1,0,1,1,13.94,15.15,46,19.9995,26,0,6
1,0,1,1,13.94,15.15,46,19.9995,98,0,7
1,0,1,1,15.58,19.695,40,31.0009,256,1,8
1,0,1,1,16.4,20.455,37,26.0027,130,0,9
1,0,1,1,18.04,21.97,33,15.0013,55,0,10
1,0,1,1,21.32,25,23,16.9979,53,0,11
1,0,1,1,22.96,26.515,22,30.0026,126,0,12
1,0,1,1,23.78,27.275,19,26.0027,120,0,13
1,0,1,1,24.6,29.545,15,32.9975,90,0,14
1,0,1,1,22.96,26.515,21,43.9989,90,0,15
1,0,1,1,21.32,25,27,31.0009,118,0,16
1,0,1,1,18.86,22.725,33,40.9973,243,0,17
1,0,1,1,16.4,20.455,40,40.9973,205,0,18
1,0,1,1,15.58,19.695,43,32.9975,98,0,19
1,0,1,1,14.76,15.91,46,31.0009,70,0,20
1,0,1,1,14.76,15.91,50,35.0008,43,0,21
1,0,1,1,13.94,14.395,46,43.9989,45,0,22
1,0,1,1,13.12,14.395,49,32.9975,20,0,23
1,0,1,1,12.3,13.635,49,27.9993,19,0,0
1,0,1,1,12.3,12.12,42,51.9987,5,0,1
1,0,1,1,11.48,11.365,41,46.0022,3,0,2
1,0,1,1,9.02,9.09,37,35.0008,1,0,4
1,0,1,1,9.02,9.09,32,31.0009,4,0,5
1,0,1,1,8.2,9.09,32,22.0028,30,0,6
1,0,1,1,8.2,9.09,32,23.9994,105,0,7
1,0,1,1,8.2,9.09,32,23.9994,223,0,8
1,0,1,1,9.02,9.85,29,30.0026,110,0,9
1,0,1,1,9.84,10.605,27,19.0012,52,0,10
1,0,1,1,10.66,12.12,25,16.9979,57,0,11
1,0,1,1,11.48,13.635,24,16.9979,71,0,12
1,0,1,1,13.12,15.15,21,15.0013,82,0,13
1,0,1,1,13.94,15.91,19,15.0013,79,0,14
1,0,1,1,13.94,16.665,19,11.0014,85,0,15
1,0,1,1,13.94,15.91,19,16.9979,98,0,16
1,0,1,1,13.12,15.15,22,15.0013,206,0,17
1,0,1,1,12.3,15.15,22,8.9981,212,0,18
1,0,1,1,11.48,14.395,26,8.9981,145,0,19
1,0,1,1,10.66,13.635,33,7.0015,101,0,20
1,0,1,1,9.84,14.395,52,0,66,0,21
1,0,1,1,9.84,14.395,44,0,41,0,22
1,0,1,2,9.02,12.88,44,6.0032,20,0,23
1,0,1,1,9.02,12.88,41,6.0032,15,0,0
1,0,1,1,8.2,11.365,44,6.0032,9,0,1
1,0,1,2,8.2,9.85,47,12.998,1,0,3
1,0,1,1,8.2,9.85,51,12.998,1,0,4
1,0,1,1,8.2,9.85,47,12.998,5,0,5
1,0,1,1,8.2,9.85,55,15.0013,33,0,6
1,0,1,2,8.2,9.85,55,15.0013,108,0,7
1,0,1,2,9.02,11.365,55,11.0014,230,0,8
1,0,1,1,9.84,10.605,52,19.0012,124,0,9
1,0,1,1,10.66,11.365,41,26.0027,69,0,10
1,0,1,1,13.94,15.15,34,19.9995,66,0,11
1,0,1,1,15.58,19.695,32,22.0028,86,0,12
1,0,1,1,17.22,21.21,30,23.9994,93,0,13
1,0,1,1,18.86,22.725,28,27.9993,82,0,14
1,0,1,1,18.86,22.725,28,27.9993,117,0,15
1,0,1,1,18.86,22.725,31,26.0027,122,0,16
1,0,1,1,18.86,22.725,28,19.0012,255,1,17
1,0,1,1,16.4,20.455,40,15.0013,222,0,18
1,0,1,1,13.94,15.91,53,15.0013,161,0,19
1,0,1,1,15.58,19.695,43,12.998,118,0,20
1,0,1,1,14.76,17.425,46,12.998,92,0,21
1,0,1,1,13.94,16.665,53,12.998,73,0,22
1,0,1,1,15.58,19.695,40,15.0013,33,0,23
1,0,1,1,13.94,16.665,53,12.998,17,0,0
1,0,1,1,13.94,15.91,53,15.0013,6,0,1
1,0,1,2,13.94,15.91,53,15.0013,6,0,2
1,0,1,1,13.94,16.665,53,12.998,4,0,3
1,0,1,1,13.12,15.91,57,12.998,4,0,4
1,0,1,1,13.12,16.665,66,6.0032,12,0,5
1,0,1,1,12.3,15.15,70,8.9981,47,0,6
1,0,1,1,13.12,16.665,57,7.0015,126,0,7
1,0,1,1,13.12,16.665,57,6.0032,285,1,8
1,0,1,1,14.76,17.425,57,12.998,179,0,9
1,0,1,1,15.58,19.695,54,12.998,88,0,10
1,0,1,2,18.04,21.97,44,16.9979,90,0,11
1,0,1,1,19.68,23.485,41,15.0013,101,0,12
1,0,1,1,22.14,25.76,34,15.0013,123,0,13
1,0,1,1,24.6,31.06,31,15.0013,81,0,14
1,0,1,1,24.6,30.305,28,16.9979,106,0,15
1,0,1,2,22.96,26.515,35,19.9995,146,0,16
1,0,1,2,23.78,27.275,32,19.9995,274,1,17
1,0,1,2,22.14,25.76,42,19.0012,222,0,18
1,0,1,1,19.68,23.485,55,22.0028,175,0,19
1,0,1,1,19.68,23.485,59,22.0028,139,0,20
1,0,1,1,21.32,25,55,26.0027,124,0,21
1,0,1,1,20.5,24.24,59,19.0012,76,0,22
1,0,1,1,18.86,22.725,67,19.9995,44,0,23
1,0,1,1,18.04,21.97,72,19.0012,32,0,0
1,0,1,1,18.04,21.97,72,15.0013,8,0,1
1,0,1,1,18.04,21.97,72,19.0012,7,0,2
1,0,1,1,18.86,22.725,67,16.9979,8,0,3
1,0,1,1,18.86,22.725,67,16.9979,1,0,4
1,0,1,2,18.86,22.725,67,7.0015,7,0,5
1,0,1,2,18.04,21.97,72,11.0014,50,0,6
1,0,1,2,17.22,21.21,77,15.0013,116,0,7
1,0,1,2,17.22,21.21,77,12.998,272,1,8
1,0,1,2,17.22,21.21,77,12.998,169,0,9
1,0,1,2,18.04,21.97,72,15.0013,95,0,10
1,0,1,1,18.04,21.97,72,11.0014,113,0,11
1,0,1,1,20.5,24.24,59,12.998,185,0,12
1,0,1,1,24.6,31.06,43,12.998,176,0,13
1,0,1,1,27.06,31.06,36,19.9995,191,0,14
1,0,1,1,27.06,31.06,36,22.0028,172,0,15
1,0,1,1,27.06,31.06,36,19.0012,232,0,16
1,0,1,1,27.06,31.06,34,23.9994,327,1,17
1,0,1,1,26.24,31.06,33,22.0028,224,0,18
1,0,1,1,25.42,31.06,29,39.0007,162,0,19
1,0,1,1,24.6,31.06,31,12.998,124,0,20
1,0,1,1,23.78,27.275,21,32.9975,72,0,21
1,0,1,1,22.14,25.76,10,16.9979,107,0,22
1,0,1,1,21.32,25,8,19.0012,77,0,23
1,0,0,1,19.68,23.485,12,32.9975,29,0,0
1,0,0,1,18.86,22.725,14,27.9993,31,0,1
1,0,0,1,18.04,21.97,13,26.0027,17,0,2
1,0,0,1,17.22,21.21,14,19.9995,7,0,3
1,0,0,1,16.4,20.455,15,22.0028,3,0,4
1,0,0,1,16.4,20.455,15,22.0028,3,0,5
1,0,0,1,16.4,20.455,17,27.9993,6,0,6
1,0,0,1,15.58,19.695,17,35.0008,22,0,7
1,0,0,1,15.58,19.695,17,39.0007,45,0,8
1,0,0,1,16.4,20.455,16,43.9989,55,0,9
1,0,0,1,17.22,21.21,16,39.0007,106,0,10
1,0,0,1,18.04,21.97,16,39.0007,123,0,11
1,0,0,1,18.04,21.97,18,32.9975,119,0,12
1,0,0,1,18.04,21.97,16,40.9973,155,0,13
1,0,0,1,18.86,22.725,15,43.9989,196,0,14
1,0,0,1,18.04,21.97,16,50.0021,171,0,15
1,0,0,1,18.04,21.97,16,43.0006,120,0,16
1,0,0,1,17.22,21.21,19,40.9973,127,0,17
1,0,0,1,14.76,15.91,25,30.0026,88,0,18
1,0,0,1,13.94,15.15,29,23.9994,59,0,19
1,0,0,1,13.12,14.395,28,35.0008,47,0,20
1,0,0,1,13.12,13.635,26,36.9974,33,0,21
1,0,0,1,12.3,12.88,28,32.9975,44,0,22
1,0,0,1,11.48,12.12,33,30.0026,29,0,23
1,0,1,1,12.3,13.635,70,31.0009,7,0,0
1,0,1,1,10.66,11.365,70,23.9994,3,0,1
1,0,1,1,9.84,10.605,65,26.0027,4,0,2
1,0,1,1,9.02,10.605,69,19.0012,2,0,3
1,0,1,1,9.02,10.605,69,16.9979,1,0,4
1,0,1,1,8.2,9.09,64,19.0012,2,0,5
1,0,1,1,8.2,9.09,59,19.9995,46,0,6
1,0,1,1,8.2,9.09,59,22.0028,107,0,7
1,0,1,1,8.2,9.09,59,26.0027,214,0,8
1,0,1,1,9.02,9.85,55,27.9993,124,0,9
1,0,1,1,9.84,10.605,52,19.0012,68,0,10
1,0,1,1,11.48,13.635,45,16.9979,56,0,11
1,0,1,1,12.3,15.15,39,8.9981,86,0,12
1,0,1,1,13.12,17.425,39,0,78,0,13
1,0,1,1,13.12,16.665,36,8.9981,79,0,14
1,0,1,1,13.94,18.18,34,0,64,0,15
1,0,1,1,13.94,17.425,34,6.0032,102,0,16
1,0,1,1,13.94,17.425,34,6.0032,242,0,17
1,0,1,1,13.12,15.91,39,12.998,224,0,18
1,0,1,1,12.3,15.15,49,8.9981,119,0,19
1,0,1,1,12.3,15.91,61,6.0032,88,0,20
1,0,1,1,10.66,15.15,56,0,63,0,21
1,0,1,1,9.84,13.635,62,7.0015,47,0,22
1,0,1,1,9.84,11.365,65,15.0013,25,0,23
1,0,1,1,9.02,11.365,69,11.0014,8,0,0
1,0,1,1,9.02,11.365,69,12.998,4,0,1
1,0,1,1,9.02,11.365,69,12.998,2,0,2
1,0,1,1,9.02,10.605,69,19.0012,4,0,3
1,0,1,1,8.2,10.605,75,8.9981,1,0,4
1,0,1,1,9.02,10.605,69,15.0013,5,0,5
1,0,1,1,9.02,10.605,55,16.9979,40,0,6
1,0,1,1,9.02,10.605,64,16.9979,110,0,7
1,0,1,1,9.84,10.605,65,19.0012,256,1,8
1,0,1,1,11.48,12.88,56,19.9995,148,0,9
1,0,1,1,13.12,15.15,49,19.0012,76,0,10
1,0,1,1,13.94,15.15,53,22.0028,73,0,11
1,0,1,1,16.4,20.455,43,12.998,82,0,12
1,0,1,1,20.5,24.24,25,0,125,0,13
1,0,1,1,21.32,25,23,19.9995,96,0,14
1,0,1,1,22.14,25.76,19,27.9993,110,0,15
1,0,1,1,22.14,25.76,19,22.0028,139,0,16
1,0,1,1,20.5,24.24,23,19.0012,268,1,17
1,0,1,1,18.86,22.725,23,32.9975,201,0,18
1,0,1,1,16.4,20.455,28,35.0008,150,0,19
1,0,1,1,14.76,16.665,29,27.9993,95,0,20
1,0,1,1,13.94,14.395,29,31.0009,71,0,21
1,0,1,1,12.3,12.88,26,36.9974,48,0,22
1,0,1,1,10.66,10.605,30,35.0008,22,0,23
1,0,1,1,9.84,9.85,30,31.0009,13,0,0
1,0,1,1,9.84,9.85,30,31.0009,1,0,1
1,0,1,1,8.2,8.335,27,31.0009,3,0,2
1,0,1,1,8.2,8.335,27,31.0009,1,0,3
1,0,1,1,6.56,6.06,31,32.9975,1,0,4
1,0,1,1,5.74,6.06,33,19.9995,8,0,5
1,0,1,1,5.74,6.06,33,19.9995,35,0,6
1,0,1,1,4.92,4.545,42,27.9993,111,0,7
1,0,1,1,5.74,6.06,39,19.9995,220,0,8
1,0,1,1,6.56,6.82,37,19.0012,145,0,9
1,0,1,1,7.38,9.09,29,12.998,56,0,10
1,0,1,1,8.2,11.365,29,6.0032,50,0,11
1,0,1,1,9.02,11.365,25,8.9981,72,0,12
1,0,1,1,9.02,12.88,25,6.0032,80,0,13
1,0,1,1,9.84,12.88,21,7.0015,78,0,14
1,0,1,1,9.84,14.395,23,0,68,0,15
1,0,1,1,10.66,15.15,23,0,71,0,16
1,0,1,1,10.66,15.15,22,0,202,0,17
1,0,1,1,9.84,10.605,35,22.0028,167,0,18
1,0,1,1,8.2,9.85,40,16.9979,106,0,19
1,0,1,1,8.2,11.365,40,6.0032,70,0,20
1,0,1,1,7.38,10.605,40,7.0015,51,0,21
1,0,1,1,8.2,12.88,40,0,53,0,22
1,0,1,2,7.38,10.605,43,6.0032,23,0,23
1,0,1,2,8.2,9.85,55,12.998,12,0,0
1,0,1,2,7.38,9.09,64,12.998,4,0,1
1,0,1,2,7.38,9.09,64,12.998,2,0,2
1,0,1,2,7.38,8.335,74,16.9979,1,0,3
1,0,1,2,7.38,9.09,74,12.998,1,0,4
1,0,1,2,6.56,9.09,74,8.9981,7,0,5
1,0,1,2,6.56,9.85,74,6.0032,29,0,6
1,0,1,1,6.56,9.09,80,8.9981,83,0,7
1,0,1,1,7.38,9.85,74,8.9981,228,0,8
1,0,1,1,9.02,11.365,60,8.9981,150,0,9
1,0,1,1,9.84,11.365,60,16.9979,66,0,10
1,0,1,1,11.48,13.635,52,15.0013,89,0,11
1,0,1,1,13.12,15.15,43,11.0014,97,0,12
1,0,1,1,13.94,15.91,42,15.0013,87,0,13
1,0,1,1,14.76,16.665,40,19.0012,95,0,14
1,0,1,1,14.76,16.665,40,19.9995,106,0,15
1,0,1,1,14.76,17.425,46,12.998,118,0,16
1,0,1,2,14.76,16.665,50,16.9979,228,0,17
1,0,1,2,13.94,15.15,53,19.9995,187,0,18
1,0,1,1,13.12,15.15,61,16.9979,107,0,19
1,0,1,2,12.3,14.395,70,12.998,87,0,20
1,0,1,2,12.3,14.395,70,15.0013,70,0,21
1,0,1,1,12.3,14.395,70,12.998,44,0,22
1,0,1,2,12.3,15.15,75,11.0014,46,0,23
1,0,0,2,11.48,14.395,81,7.0015,19,0,0
1,0,0,2,12.3,15.91,81,7.0015,25,0,1
